,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect,CEQ
1852,The baby is growing up.,He can't wear his former clothes.,Babies grow in clothing.,0.010661356088462214,0.016214118294029762,0.010348854690701395,0.005552762205567548
1853,Wang breathed small droplets of water contaminated by the bacteria.,Wang was infected by the bacteria.,Wang is susceptible to infection by bacteria.,0.025775534363618985,0.14109567227627534,0.031405999690426935,0.11532013791265636
1854,These years he had accumulated abundant experience.,He had evolution more quickly.,Evolution is the gradual process of acquiring experience.,0.005936461880680793,0.011025045083979923,0.013799853682045688,0.007863391801364895
1855,Tom is making steamed buns.,He put some amines in the bowl.,Amines are used as a preservative in steamed bun steaks.,0.02100279957875821,0.014891864281055999,0.0427192682251357,0.02171646864637749
1856,Streptomyces scabies found in soil where John grew potatoes.,The potatoes he grew had russet disease and were therefore inedible.,Russet is one of the leading causes of blindness in children.,0.1571305372469882,0.021126880987076494,0.20136111287025693,0.044230575623268736
1857,The Sawfly is to lay eggs.,It flies to a plant stem.,Sawflies lay their eggs in plants.,0.004660141233684572,0.006567201073344045,0.002209063329932607,0.001907059839659473
1858,Tom listens to music when he is tired of studying.,He felt noticeably more relaxed.,Neuropsychology is the study of the brain's ability to cope with stress.,0.03059157901071371,0.027093030497570673,0.03761303184031063,0.007021452829596923
1859,Gastropods are relatively soft.,They can be easily hurt.,Astropods tend to be sensitive to pain.,0.0015638130056056466,0.00825551381123741,0.003088788440085476,0.006691700805631763
1860,Tom followed the flamingo to go back their habitat.,He found that there are a lot of flamingos.,Flamingos live in habitats.,0.006617797373901778,0.008359931037420677,0.008776659007282644,0.0021588616333808658
1861,I had a Colonoscopy check.,I got terrifed of the instrument for examining the whole colon.,Colonoscopy is one of the most common examinations of the entire colon.,0.15553248759401075,0.105368359805342,0.09694552116693614,-0.05016412778866876
1862,Emily likes to sell processed chickens.,Frozen chickens weigh more and make more money.,Processed chickens are frozen.,0.025945365174539606,0.024749371028033193,0.02095738320817684,-0.0011959941465064135
1863,Jack has been working for railroads for many years.,He is familiar with all special procedures.,Railroads have procedures.,0.012803521545950401,0.012739853859204234,0.011414403267774965,-6.366768674616677e-05
1864,The propeller is working.,The metal shaft is spinning.,Powers generate thrust.,0.12648061174712186,0.12385595945022859,0.10652420225075182,-0.002624652296893265
1865,He went to learn to skate today.,He skated for hours on the rink.,Skate is a profession.,0.375273930854581,0.3037247724432959,0.3108525563568501,-0.06442137449773089
1866,There is a report about the daily life of the president.,"The president has a reasonable schedule, regular exercise and a substantial schedule of work.",Presidents are active participants in daily life.,0.026640906680696276,0.03757988532338555,0.030940487962002418,0.010938978642689272
1867,The engine has broken.,Tom found a adhesive with top viscosity.,Viscosity is the ratio of air to water.,0.05009338514378632,0.051426004177521877,0.06405292571818819,0.013959540574401866
1868,The man has commited sins such as robbery.,He gets paralysis.,Blindness is a sign of sin.,0.0027220806944639954,0.0036891042508385825,0.008188418738054756,0.005466338043590761
1869,Lucy gave birth to twins but couldn't afford the living of them.,She sent them into different strange families.,Twins have special needs.,0.024202652897711053,0.024383080063032924,0.02542040650292329,0.0012177536052122365
1870,Cathy likes to keep bees in her spare time.,Cathy wears special clothing to protect herslef.,Hives are among the most vulnerable animals on earth.,0.012192598501014376,0.015469880163194278,0.014916366850214259,0.003277281662179901
1871,Scientists wants to explore something related to carbamic acid.,They have found urethanes and carbonic acid.,Urethanes are the most abundant of all the carbamic acids found in the earth.,0.07034559672891953,0.04454268323270314,0.058474324439454654,-0.011871272289464878
1872,John wants to know how chromatids appear.,The teacher asked him to observe the anaphase of spindle fibers division.,Chromatids are one of the most abundant chromatid groups found in the universe.,1.3634676680114746,1.661839914166373,0.8506968864174292,0.2983722461548983
1873,Tom likes geology and biological.,He chooses to study paleontology.,Paleontology is a branch of biology.,0.612898928869352,0.6781744289042444,0.814774973462658,0.201876044593306
1874,The fisherman stopped the movement of the crab.,The crab caught the fisherman's hand by its pincers.,Criminals catch their prey by their pincer.,0.27913155320333605,0.06686360603163909,0.23514276630733216,-0.043988786896003884
1875,Air bubbles developed in the water column.,Tensiometers failed.,Fluctuations are caused by air bubbles.,0.360653834605525,0.11372474123776101,0.028049445630238087,-0.24692909336776403
1876,There are hammerheads in the aquarium.,They consume a lot of sweets every day.,Hammerheads feed on a wide variety of plants.,0.0035937421693598057,0.0064795503482145515,0.006697493392923547,0.003103751223563741
1877,He was in need of money.,He sold his artifacts for a large of money.,Archaeologists excavate ancient sites.,0.009422626212196895,0.0278857885463861,0.008978583057351698,0.018463162334189206
1878,The heart contracted.,The valves of the heart closed.,Vasals open when pressure is increased.,0.03169390264862285,0.06871274817921262,0.04307672119302649,0.03701884553058977
1879,I have a sweet tooth and feel dizzy sometimes.,My doctor wants me to be tested for diabetes.,Diabetes is the leading cause of death in children.,0.006608516022239298,0.02571652982745193,0.010286273920351613,0.01910801380521263
1880,Tom has observed that there some leaves attaching to the trunk.,He recognized that it is a plam.,Plam is a leaf attached to a trunk.,0.003951418797064494,0.0038190472584781463,0.010963443251183997,0.007012024454119503
1881,Tom's heart beat faster because of smoking.,The doctor injected Tom with amiodarone.,Aldaparin is the most widely used anxiolytic in the treatment of heart disease.,0.03607698483858948,0.05137116010992064,0.0263805966071721,0.015294175271331159
1882,The soldier was thinking how to kill the dragon.,He excluded the usage of posion.,Posion is a weapon used by soldiers.,0.003105076454336293,0.0018922896750925902,0.011451391894030358,0.008346315439694066
1883,I catch a fever.,Fleas bite me today.,Fleas can also cause fevers.,0.06999454111692766,0.058285007909434396,0.052699426016862644,-0.01170953320749326
1884,Jack's country is at war.,He was resettled in Russia.,Resettlers are people who live in countries.,0.05820987902206716,0.045207567004695935,0.04429450355325146,-0.013002312017371224
1885,Tom wants to made some cider.,Tom stores some apple juice.,Cider has juice.,0.11880478381863427,0.05427238844195592,0.1027689437371236,-0.01603584008151067
1886,Historians studied the characteristics of human society in various eras.,They found that the enactment of law was an essential cornerstone of social development.,Legislation is the process by which society is enacted into law.,0.04257365634781668,0.056049538932960774,0.044089332206664465,0.013475882585144094
1887,John gave us a formal presentation of his idea.,More people in us were attracted by it.,Ideas attract people.,0.020131350951224654,0.021109479125817166,0.022332924363618365,0.0022015734123937113
1888,The Cockroaches infected Tom.,Tom might have salmonella.,Salmonella is a common cause of infection in cockroaches.,0.01959604587119467,0.0494112491248168,0.033577687912827316,0.02981520325362213
1889,Linda likes to rub her nostrils with her fingers.,She often gets nosebleeds.,Nosesbleeds are common in children.,0.23368256627144182,0.18646331269577643,0.17931411430609212,-0.04721925357566539
1890,The man will have a baptism next week.,He will make a public confession in the presence of others.,Consecration is the act of confessing oneself to be a human being.,0.008936915838536072,0.0410621920663009,0.015829174545280024,0.03212527622776483
1891,Tom eats an egg every day.,His body is filled with protein.,Eggs contain proteins.,0.038153733361753144,0.04055342402573542,0.038813350265966204,0.002399690663982275
1892,Lucy is suffering from depression.,The doctor gave her some protriptyline.,Prolonged use can lead to depression.,0.01244331560723817,0.010417238125042702,0.025583696575801188,0.013140380968563018
1893,I poured some oil on the polyester by accident.,It was stained easily.,Polyester is made of polyester.,0.03473253036984158,0.04193830935468984,0.02905454812375743,0.0072057789848482615
1894,Tom opened an attachment to an unknown email.,His computer was infected with a virus.,Attachments infect computers.,0.021867660762124055,0.04151285014853926,0.03585608746859668,0.019645189386415206
1895,Phototropism indicates growth towards the light.,A plant grows towards the light throughout the life.,Cultivation is the process of reaching the light in the first place.,0.024206028709659367,0.0229294623826824,0.025138757974346813,0.0009327292646874458
1896,There were some uncontrollable conditions here.,Bossed took care of them immediately.,Bosses take care of their animals.,0.0022985946169970287,0.009890945224199667,0.0022982472023019675,0.007592350607202638
1897,Strong interactions occur between gluons.,These carrier particles were close to each other.,Gluons are carriers of carrier particles.,0.019029982263327708,0.01746684228329974,0.24960028217796448,0.2305702999146368
1898,Tom keeps pheasants in the summer.,Pheasants are going through the brooding stage.,Brooding is when they start to lose their sense of smell.,0.0140895302951585,0.008224669628051868,0.012930013086539528,-0.0011595172086189716
1899,The biologist present a picture of Hominoids.,The audience saw they have no tails.,Hominoids have tails.,0.007644917485556757,0.006718611123426056,0.006718611123426054,-0.0009263063621307013
1900,The microwave has complex circuits.,It releases radiation when at work.,Microwaves release radiation when they are at home.,0.011427902108081927,0.025795375176185742,0.010596692692404748,0.014367473068103815
1901,The intensity of the electricity lost.,The result is in an attenuation.,Attenuation refers to the amount of electrical energy lost.,0.03413871343225174,0.03071503687301515,0.06497882546133463,0.030840112029082885
1902,Tarsiers are the dominant inhabitants in this forest.,The most advanced group of prosimians in relation to the higher primates controlled this forest.,Prosimians are the most advanced members of the lower primates controlled by the greater primate kingdom.,0.010997882023212556,0.054830325810877045,0.014070689671548078,0.04383244378766449
1903,Spring comes.,Most bonsai just begin their growth cycle.,Bonsai start their growth cycles by laying eggs.,0.007240506087840104,0.039566427385813674,0.006543169928929447,0.03232592129797357
1904,The cottonmouth is hungry.,He ate another snake.,Cottonmouths feed on snakes.,0.09807629384312508,0.05347736118940307,0.07151912715495143,-0.02655716668817365
1905,Mike got a firefly.,Mike fed it with some small insects.,Fireflies feed on small insects such as ants.,0.005809810215072009,0.0219138562222716,0.007100879151754678,0.016104046007199592
1906,The Middle East is short of fresh water.,Some countries go to war because of fresh water.,War is caused by overpopulation.,0.027514482618124884,0.02007362454510442,0.03019822132953452,0.002683738711409634
1907,Asthma developing late in life doesn't have postive skin tests.,He or she tends to be nonallergic.,Prevalence is a measure of the likelihood of developing asthma.,0.005962721655886187,0.0067937299153737335,0.022530678269245877,0.01656795661335969
1908,Lucy has a better awareness than Tom when doing work.,Lucy was more successful than Tom.,Knowledge leads to success.,0.025218718642075408,0.02062115017045301,0.025171283776334152,-4.743486574125544e-05
1909,This region is of great density.,It has production from local people.,Density is a measure of population density.,0.022375669992485744,0.022749284683719506,0.03145436265975684,0.009078692667271095
1910,The cat was shaved on his back.,The polka dotted ski under his fur of that part was revealed.,Skateboards have polka dots.,0.07384166461433717,0.09773827754172942,0.06504785790415119,0.023896612927392258
1911,Tom lives on a prairie.,His life is often disturbed by herds or terrible weather.,Ranches cause disturbances.,0.010679536504952448,0.025777528690793687,0.011484991103643106,0.01509799218584124
1912,He wanted to eat some nuts to ingest folic acid.,He bought some hazelnuts.,Nutritionists recommend nuts.,0.004748875332066874,0.006849456068454633,0.018599922018108825,0.013851046686041951
1913,My dad knew his cancer.,He bought packs of cigarettes.,Cigarettes contain nicotine.,0.06102552849762244,0.11568539673303817,0.11168616012263444,0.05465986823541573
1914,Liu Xuan has a strong ability to keep balance.,She has got the first prize in the Olympics.,Olympics are games of balance.,0.012263229487129212,0.010088361769900533,0.01202296347941108,-0.00024026600771813282
1915,A group of people came to the zoo to watch the bears.,The bears hid in fear.,Zoos have bear enclosures.,0.015396497474840383,0.015892226376722267,0.028191521031879534,0.012795023557039152
1916,Biologists use experiments to get proteins into the matrix.,They found that chaperones bound to protein.,Chaperones bind to proteins.,0.16872778834422394,0.2840188633684868,0.278386699033126,0.11529107502426286
1917,Remeber to wear a helmet when riding your motocar.,It is of liitle use when a car accident really happens.,Helmets provide protection.,0.007650176821267021,0.012994089156144974,0.022937730548759215,0.015287553727492194
1918,Eric carefully checked the properties of this building.,Eric said this building has a majestic appearance.,Luminosity is a measure of the amount of light reflected from the object.,0.007997602727166974,0.013146912979154036,0.010380490794799432,0.005149310251987062
1919,The occurrence of Roseola has been investigated.,The reported results were mainly involved the childhood stages.,Roseola occurs in childhood stages especially during the first few months of life.,0.03535117895578402,0.03255504168229759,0.04002467679932994,0.004673497843545919
1920,Jessy only eats vegetables.,This is her lifestyles.,Vegetarianism is a lifestyle.,0.008679157912306414,0.005883731137267221,0.09884302796362196,0.09016387005131554
1921,Mark took some drugs known as mucolytics.,The mucus in his lungs was decomposed.,Moisture is one of the leading causes of death in the human body.,0.014795459226474114,0.039157254516976873,0.01605740965409708,0.02436179529050276
1922,John fed the Sculpins with their fish food and herring eggbeds.,The Sculpins ate both kinds.,Sculpins are omnivores feeding on fish.,0.08372007071411476,0.11713169511635843,0.17184092644656498,0.08812085573245022
1923,He is diagnosed with pancreatitis.,He drank too much recently and his pancreas got inflammed.,Pancreatitis can be caused by too much drinking.,0.0018275588749879037,0.007143853467415615,0.01168994850940589,0.009862389634417986
1924,Tom was elected as a sheriff.,He was reponsible for his own department.,Deputies have responsibility.,0.010811424198909987,0.006292940368423259,0.08669502771906056,0.07588360352015057
1925,They wanted to make bars.,They bought lots of mental.,Bars have mental.,0.010570389504509982,0.009062778943985264,0.008836570609533453,-0.0015076105605247182
1926,She is pregnant.,He needs to use ultrasound to detect the condition of the fetus.,Ultrases are used to detect fetal abnormalities.,0.11198194820372033,0.14342984012371046,0.1125652212916713,0.03144789191999013
1927,The bananas jack bought were overripe.,Bananas give off a sweet smell.,Bananas are sensitive to sweet odours.,0.2026990875575735,0.06445647994010206,0.1628514840643162,-0.03984760349325728
1928,The professor asked the students to find natural satellites.,The students pointed directly to the moons.,Moons are natural satellite objects.,0.014577857978970418,0.013451272979206239,0.015866537711952143,0.0012886797329817248
1929,"To adapt to new environment, the human gene pool has undergone some changes.",Human race has evoluted a little bit.,Evolution is the gradual process of adjusting to new environments.,0.04288204636193001,0.04171487067616583,0.0536964894095569,0.010814443047626895
1930,Using chemical stimuli is one of the aminal's instincts.,Crabs can find food by their instinct.,Crabs have a sense of smell.,0.0023342290154299648,0.006910937752434419,0.003752899521712389,0.0045767087370044545
1931,This guy believes in spiritualism.,This guy got religion.,Spirituality is the belief in a supernatural being.,0.04186845368584488,0.0495093947956297,0.05956443266152763,0.01769597897568275
1932,The subjects were given steroids.,The results showed a range of symptoms from insomnia to death among them.,Steroids can have effects.,0.011439443172520797,0.0055138797492644805,0.010482731038269159,-0.0009567121342516378
1933,The food Tom ate contained bacteria.,Tom suffered from  gastrointestinal illnesses.,Giardiasis is the leading cause of death in children.,0.030292828741639615,0.05696486619319206,0.02972492412425352,0.026672037451552447
1934,He has something wrong with his muscles controlling the diaphragm.,He can't stop his hiccups.,Diaphragms control muscles.,0.003778134749891907,0.00463006291226572,0.006784439494015149,0.0030063047441232418
1935,Tom has to overcome all the barriers in front of him.,He finds that each barrier is more difficult than the former one.,Bases cause barriers.,0.006428963465918513,0.010131868764907037,0.006737305322556907,0.0037029052989885243
1936,Researchers study the spawning habits of lampreys.,Researchers found that lampreys lay eggs in the same way as salmon.,Lampreys lay their eggs in a similar way to salmon.,0.08830380222222649,0.09167769236647362,0.07733021490803507,0.0033738901442471325
1937,The CT images of Tom's lungs showed Fibrosis.,The doctor's interpretation involved the affected functions of his lungs.,Fibrosis is one of the functions of the lungs.,0.028330174434157307,0.014612513242869688,0.05278201524055009,0.02445184080639278
1938,The winter was freezing cold.,Martens all survived the winter in special ways.,Martens thrive in cold weather.,0.029979933546980326,0.0355258046534406,0.06240456123103577,0.03242462768405545
1939,I saw pregnant turtles three days ago.,I saw baby turtles this evening.,Turtles are very active during the day.,0.01937687896262695,0.014632187651648677,0.01788424065959281,-0.0014926383030341404
1940,Tom felt something wrong with his body and went to hospital.,The doctor asked him to do some examinations.,Occlusion is the most common cause of death in young adults.,0.02341708167374661,0.024558132061589678,0.029725675600756445,0.006308593927009835
1941,There are some small insects.,They are crawlers.,Crawlers are small insects crawling on the ground.,0.025662133897698346,0.16150705718883515,0.03300037998584605,0.13584492329113682
1942,The fetus has a strong ability to survive independently of the woman's body.,This shows that he has a strong ability of viability.,Stimulation is the ability of the human body to survive without the assistance of the mother.,0.01792690512074135,0.02674604476703305,0.031607983922253134,0.013681078801511783
1943,Tom always takes into some food which includes chitin.,He always keeps a healthy body and hardly suffers a disease.,Chitin is one of the most common diseases of the human body.,0.013609877956946148,0.03295529485735936,0.01737572551184742,0.019345416900413213
1944,Tom has talents in English.,He can teach his own child.,Learners have talents.,0.01577503023110644,0.0045282702904755785,0.036490265082571346,0.020715234851464908
1945,Too many tasks were assigned to the worker of strong ability.,He reached his limitations and broke down.,Limitations cause weakness.,0.016621587471375408,0.018993833463221126,0.023269118702280458,0.00664753123090505
1946,The model had a perfect posture.,The cameraman praised the perfect position of her body parts in relation to each other.,Poses have positions.,0.01096376970701894,0.006343280835522247,0.010027874198719988,-0.0009358955082989524
1947,Tom felt nervous.,All his skeletal muscles in his body contracted.,Rotation causes contraction.,0.010479410245060562,0.020786804929125133,0.009630760511564116,0.010307394684064572
1948,He kept those albums.,These albums comfort him when he felt lonely.,Loneliness is the feeling of being alone.,0.014085356308713276,0.01487054850450493,0.01480392019126777,0.0007851921957916543
1949,Jack's grandfather was a rancher.,He was very good at raising animals.,Ranchers raise animals.,0.01837745634673999,0.017020788535883593,0.018321505289102317,-5.595105763767441e-05
1950,Mr. Smith bought a diamond for his wife.,His wife found an internal flaw in the diamond.,Diamonds have internal flaws.,0.021918238192412454,0.018479481827647498,0.024012222180876716,0.0020939839884642625
1951,Food is digested in the body.,"The intestine makes adaptations, such as the enlarged sacculated parts of the colon.",Digestion enhances the intestinal capacity to digest food.,0.04610946403804543,0.1147846456305927,0.10797907879897858,0.06867518159254726
1952,This city became famous for tourism.,Soon it achieved significant growth.,Tourism contributes to growth.,0.015338987029786878,0.021612051535938124,0.022806165717507317,0.007467178687720439
1953,He had been studying where calcification occurs.,He found that most of it was in the wrong tissues with accelerated calcification of arteries.,Calcification is a common cause of death in many areas of the body.,0.024196339990467906,0.05473873422209665,0.02829321707266034,0.030542394231628744
1954,The trout scrounged for food.,It caught a small fish below the surface.,Fisheries catch small fish.,0.06648162341711485,0.10651959978514587,0.09387690713253838,0.040037976368031025
1955,Bob is wise.,He can use the knowledge guided by love to help others.,Knowledge leads to wisdom.,0.004530294345101518,0.01201842966993475,0.004746540863288995,0.007488135324833232
1956,My house lacks collections of plants.,I changed my yard to a garden.,Gardeners have collections.,0.017672544735103837,0.02003233627433875,0.017831484758188403,0.0023597915392349136
1957,This sol is thixotropic.,It can can change into viscosity quickly.,Viscosity is a measure of the rate at which a substance moves from one state to another.,0.006152910849578186,0.015351858239413936,0.004903636852975995,0.00919894738983575
1958,The chemistry teacher used some polymers for experiments.,The experiment produced a lot of smoke.,Polymers are very useful in the chemistry classroom.,0.011472864820842239,0.02423686721802778,0.02640672449238668,0.01493385967154444
1959,Tom drank five cups of coffee last night.,The circulating fatty acid in his body is beyond limitation now.,Coffee contains high levels of circulating fatty acids.,0.01654423778735826,0.06104437126784404,0.04169400470192885,0.04450013348048578
1960,A higher ph indicates less acidic property.,Lysosomes have less acidic property than the cytosol.,Phosphates are also less acidic than cytosols.,0.15864376135276073,0.5510691393629905,0.17093232615969178,0.3924253780102298
1961,Tom is a math teacher.,Tom needs to study Banach Tarski paradox.,Mathematicians study the paradoxes of mathematics.,0.013237991722768095,0.04157550611567175,0.04454852273296624,0.03131053101019815
1962,Tom came out of the greenhouse in a T-shirt in winter.,Tom caught a cold.,Havengers produce heat.,0.042513432354718876,0.0218932845125739,0.03868341631960193,-0.0038300160351169427
1963,Geneticists detect the number of blood types in a canine population.,Scientists have detected up to 26 species.,Dalmatians have up to six blood types.,0.02702175713835053,0.0217699222598948,0.026983471083878583,-3.8286054471946274e-05
1964,The doctor gave Susan relaxin during childbirth.,The muscles in her pelvic area became relaxed.,Restrictions help to relax the pelvic muscles in the baby.,0.06304553540811636,0.035386939872552835,0.08072790587774302,0.01768237046962666
1965,She accidentally shut the botfly in the refrigerator.,"After two hours, she found the botfly frozen to death.",Botflies eat frozen food.,0.005914959370934623,0.0077533128246507635,0.011061174151331824,0.0051462147803972005
1966,The helicopter passed a forest of spruces.,The pilot found spruces with same height.,Spruces have similar height.,0.020714367796009832,0.02229086868584206,0.018612697310842894,0.0015765008898322268
1967,John was studying the structure of the dendrite.,He found out the structure like a tree.,Dendrites have structures like trees.,0.03499902107824673,0.03134123908986265,0.03173191899670848,-0.0032671020815382493
1968,Tom has put the meat in the refrigerator.,The meat is moldy.,Mold is a common cause of rotting meat.,0.006406715743406261,0.0072110571227936866,0.013436934738336981,0.00703021899493072
1969,My mother bought me many different vitamins.,She thinks my health condition is not very good.,Vitamins help to control the body's natural aging process.,0.026191093972719463,0.035639397351737205,0.04020067756816883,0.014009583595449366
1970,There was a earthquake in the village.,Houses are destroyed.,Seismic is the destruction of structures.,0.005558435493373738,0.009463543177771292,0.10555820048600076,0.09999976499262703
1971,Different women chat about miscarry together.,Women learn that they all miscarry at different times.,Circumstances lead to recidivism.,0.036381150381577035,0.035197163019494014,0.0325714442310213,-0.0011839873620830207
1972,The people in this modern time didn't follow the culture.,Their society was damaged.,Culture is the destruction of culture.,0.0315439127653282,0.026570899438372497,0.03762810796289837,0.006084195197570176
1973,Tom and Lucy were arranged to different positions.,They have made different achievements.,Differences cause differences.,0.006955861918805513,0.020807822481888536,0.017867924171598618,0.013851960563083023
1974,The two generals are enermies.,They interacted on the battlefield.,Empires interact with soldiers.,8.37380673254061e-05,0.00010306223670819217,0.00010306223670819217,1.932416938278607e-05
1975,The irish druid saw ravens.,He used these birds of omen for augury.,Ravens are one of the most misunderstood animals on the planet.,0.00010306223670819217,0.0020854717165476,0.0023680221439733805,0.0022649599072651883
1976,The student was asked to classify those living things.,The student adopted the method of taxonomy.,Taxonomy is the study of living things as a group.,0.02681585597043533,0.0357102520921404,0.03756068483413869,0.010744828863703364
1977,The air condition evaporator will get moisture on the surface when refrigeration.,Then the inside of the evaporator will become moldy.,Molds are a common cause of mold in air conditioners.,0.004351445034076291,0.03012642528439729,0.036173210980136164,0.03182176594605987
1978,She needed a shelter.,She built a hut.,Hut is a type of shelter.,0.009605230502524147,0.009363129733678503,0.011212292696183025,0.0016070621936588782
1979,We slept in a cave last night.,We found many crustaceans in the cave.,Crustaceans live in cave cavities.,0.006351455581524287,0.011302726216453693,0.00996049754427284,0.004951270634929406
1980,He kept a pot of flowers at home.,"Because there was no sunshine, the flowers withered.",Flowers require sunlight.,0.011011132263785972,0.00829587300897121,0.011872678798592513,0.0008615465348065406
1981,The doctor gave her some plaster.,After using it she felt better.,Plaster is used as a laxative.,0.01345879006420545,0.009077597907424398,0.013165779747667156,-0.00029301031653829364
1982,The laboratory accidentally leaked radioactive materials containing curium.,The surrounding animals have mutated.,Curium is a radioactive substance.,0.018831608997142774,0.01765236904509536,0.030094703167269875,0.011263094170127101
1983,His legs are swelling out.,He uses some ice to induce vasoconstriction.,Vasoconstrictive is a term used to describe the effects of cold on the muscles of the legs.,0.00671665332669169,0.019611424955770836,0.006011720500387082,0.012894771629079146
1984,Researchers extracted lovage's components.,A volatile oil angelic acid a bitter extractive resins was found.,Lovage contains volatile oils angelic acrylamide a bitter aromatic resins.,0.02261249580258106,0.06153561064045512,0.027626095757462752,0.03892311483787406
1985,These gases pollute the towns and cities.,Atmospheres are not as healthy as before anymore.,Pollution is a natural part of life.,0.008470330276134464,0.013960282655053561,0.020788338032426804,0.01231800775629234
1986,The rainy season is here.,Typhoons frequently occur in coastal areas.,Hurricanes are the most frequent cause of flooding in tropical regions.,0.015736159886513765,0.1389780041040044,0.02190543795931042,0.12324184421749064
1987,Pharmacists are cautious about the proportion of medical materials.,They would fully focus on the process of carrying out medical experiments.,Procedures involve processes.,0.010674679401574154,0.009903724514045772,0.01711209682167944,0.0064374174201052865
1988,John's office with a macrozamia got fire.,There is nothing wrong with the macrozamia.,Macrozamia produces fire.,0.0076161292026427786,0.006693421375876325,0.006693421375876325,-0.000922707826766454
1989,I placed part of aloes on my face.,The clear gels cooled my face.,Aloes help cool the skin.,0.016257918867407996,0.02144322407093356,0.028742736568185816,0.01248481770077782
1990,My father was diagnosed with atherosclerosis.,We knew it started to growed since many years ago.,Atherosclerosis is one of the leading causes of death in the elderly.,0.01320400204815729,0.015946480961692006,0.012994755499634506,0.002742478913534716
1991,This country forged a unique model of communism.,Poverty is equally distributed in that country.,Communism is the belief in the universal human right to self-determination.,0.02051363696938237,0.01836460950969169,0.030689345835691148,0.010175708866308777
1992,Sam walked in the mist.,Sam's shirt got wet.,Mist is a common cause of perspiration.,0.007348254027267048,0.014122453275605495,0.0075497755481078324,0.006774199248338447
1993,This patient has schizophrenia.,He regards himself as a stigma.,Schizophrenia is defined as a mental illness characterized by a desire to live a life of crime.,0.019520793166516757,0.0381752088474081,0.05546134386072042,0.03594055069420367
1994,Spring is the season for animals to reproduct.,The keepers put them in contact with each other.,Keepers have contact.,0.013663395647889055,0.013334917198874432,0.02057782309584932,0.006914427447960265
1995,Amy just started to feed doves.,She had difficulties for the first time.,Doves feed on fish.,0.006064737840893477,0.007658026691650995,0.007816704324140096,0.0017519664832466187
1996,Jack observed the heart of a mouse in the laboratory.,Jack found that much of the heart is myocardium.,Myocardium is located in the heart cavity.,0.05293706763159506,0.0785329830308036,0.0747090578848675,0.025595915399208538
1997,Tom has done many chemical experiments.,He took use of the result to stick two pieces of paper together.,Chemicals can have effects.,0.009556081088902303,0.008312357024519098,0.009567499097162462,1.1418008260159068e-05
1998,He is prone to lung disease.,The doctor told him to have more intake.,Ingestion leads to lung diseases.,0.022894168738807487,0.0204262978960612,0.04066626146252685,0.017772092723719365
1999,The father has commited adultery.,The relationships within his family broke.,Abstinence is defined as the act of committing an act of adultery without the consent of the other person.,0.02200135539504858,0.018472469227909086,0.03121425681005561,0.009212901415007028
2000,Jack keeps a lot of bulls near his home.,People dare not to go near Jack's home.,Bulls are dangerous animals.,0.022972170967019177,0.020056830495317993,0.019487909849258363,-0.002915340471701184
2001,There is something wrong with his lower bowel.,The doctor found he had diverticulosis.,Diversion is caused by a bacterial infection of the lower bowel called diverticula.,0.06066746201885279,0.06352876657386104,0.04928132782012861,0.0028613045550082497
2002,Tom witnessed the process of Plateletpheresis.,He thought it was similar to donating blood except for a few exceptions.,Plateletpsis is similar in size to a blood donor except for the presence of platelets.,0.012854388124774577,0.030832926084986903,0.05295989958196752,0.04010551145719295
2003,Jack observes the chalk in the teacher's hand.,A lot of small particles appeare after the teacher writes on the blackboard.,Chalk has small particles.,0.17886009501091507,0.15366150770009865,0.16346672071326926,-0.015393374297645812
2004,He has a furnace at home.,He uses the boiler to heat the food.,Furnaces use electricity.,0.04756987632527813,0.04610782342495382,0.048933296558647844,0.0013634202333697165
2005,Tom bought a hummingbird on his way home.,The hummingbird lives in a healthy way.,Humbuggers live in healthy ways.,0.01780046185038955,0.025804957331220946,0.03227950201693717,0.014479040166547618
2006,The lion hunted the giraffe.,The giraffe was killed.,Giraffes hunt giraffes.,0.07594662502473516,0.08501641064431999,0.12451184294472184,0.04856521791998668
2007,I cooked Fucus vesiculosus for my father.,His thyroid function was promoted for more intake of iodine.,Fucus has thyroid function.,0.1825452277789213,0.4642804958555843,0.15604826899516808,0.281735268076663
2008,Tom wished to cross that canal.,Tom hired a boat and sailed across the canal.,Ceremony takes places.,0.021706279383482966,0.01119191844703528,0.02154209446834077,-0.0001641849151421959
2009,It's the first week of the cub after birth.,The helpless cub closes its eyes.,Cubs have little eyesight.,0.008046812816531907,0.0032527644191403123,0.007735049890914255,-0.0003117629256176521
2010,He added starch to the bowl of water.,A precipitate soon formed on the fronts.,Starch is insoluble in water.,0.018368007347837955,0.016210863608132554,0.05938126600325984,0.04101325865542188
2011,The state of the atmosphere is very bad recently.,The professors of the Science Park adjusted the polarization.,Polarization is a measure of the amount of variation in the atmosphere over time.,0.02472062805924505,0.03367592481301813,0.028478357570037006,0.008955296753773077
2012,Single-celled creature consumes food differently from multi-cellular creature.,But paramecium is an exception.,Paramecium consume a variety of different types of food.,0.00010306223670819217,0.00012760086449585688,0.012429032789863924,0.012325970553155732
2013,Tom was sad and he listend to the music.,He became happier than before.,Sadness leads to happiness.,0.00010766322941837936,0.00011821844798880873,0.03279791168419551,0.03269024845477713
