The woman gave birth to a child. The child brought psycho-physical phenomena on a new life.,Birth is the arising of the psycho-physical phenomena.,Psycho-psychopharmacology is the scientific study of the effects of drugs on the human body.
Mr Li wanted to illustrate Enantiomers with examples. He enumerated a pair of chemical substances.,Enantiomers come in pairs.,Enantiomers are the most common type of chemical substance found in eukaryotic life.
Tom ate Prednisone. He has a stomachache.,Prednisone can be hard on the stomach.,Prednisone can cause stomachache if it is taken too soon.
There was pregnancy on this woman. Tests revealed that her placenta strongly stimulated progesterone.,Pregnancy is a period of intense progesterone stimulation by the placenta.,Pregnancy is the most common cause of premature birth in women who have a preterm delivery.
The scientist injected the cytotoxin into the cell culture medium. All cells in the cell culture medium die.,Cytotoxins kill living cells.,Cytotoxins can cause cell death by killing all the cell types in the body.
He is the cardinal of this church. He would lead the chorus at every church service.,Cardinals sing songs.,Chorus is the voice of the church.
Lina inflates the balloon. The ballon is heavier.,Air has mass.,Ballons have a greater mass than air balloons.
There is grass on alpine steppes. Yaks were fed on alpine steppes.,Yaks graze on alpine steppes.,Yaks eat grass on a wide variety of plants.
The nurse loves taking care of patients. She often saw their weakness.,Weakness occurs in patients.,Nurses love to help patients.
Zoologists found a hyena. After a while there were a lot of hyenas.,Hyenas live in communities.,Hyenas are one of the most common vertebrate species found in the wild.
Tom spun the manure at high speeds with centrifuges. The effect of gravity was increased.,Centrifuges increase the effect of gravity by spinning the manure at high speeds.,Drainage is a measure of the amount of water per unit area over a period of time.
Biologists lower the firing threshold of limbic neuron circuits. Biologists have discovered that dissociation has occurred.,Dissociation is due to lowering of the firing threshold of limbic neuronal circuits.,Dissociation occurs in the limbic circuit in response to disinhibition of neuronal firing.
John raised some chinchillas. He kept the chinchillas locked up at night.,Chinchillas are nocturnal.,Chinchillas are solitary animals in a group with only one mate.
Mary prepared dinners for those boatmen. She cooked some vegetables.,Boatmen eat vegetables.,Boatmen eat vegetables.
The kid swallowed a piece of silver by accident. He got toxic.,Silver is toxic.,Silver is a very toxic substance.
It has long-term and heavy rainfalls very often in summer. This province have frequent flood each summer.,Floods are primarily due to heavy rainfalls persisting over a period of time.,Flooding is a common cause of severe weather events in the western part of the country.
John discovered some chondrites. He was amazed at the age and history of these stones.,Chondrites are almost as old as the Earth.,Chondrites are one of the oldest known animals to have been found in the arid region of South America.
He was watching the eukaryotes that were reproducing. He found meiosis.,Meiosis occurs in reproduce eukaryotes.,Eukaryotic reproduction is a process of sexual reproduction in which the offspring are brought into close contact with their.
Logan's ligamentum flavum was stretched broken during flexion. Stemosis intensified during flexion after that.,Flexion stretches the ligamentum flavum to reduce stenosis.,Stemosis is the most common cause of rupture of the ligament.
"Jack is good at applying extrapolation in the field of stock and finance. By analyzing the economic curve before the stock market disaster in the past, he successfully predicted the financial crisis in 2008.",Extrapolation is the estimating of the future value of some variable based on past values.,Predictability is the process of using the economic data to make predictions about the future.
The company took use of the way of telecommuting. Lucy doesn't need to go to the company any more.,Telecommuting is the substitution of commuting with telecommunications.,Telecommuting is the method of getting around the limitations of the internet.
Tom wanted to know what is the turbulent flow of air through the glottis. Finally he looked it up and he knew it was because of aspiration.,Aspiration is a turbulent flow of air through the glottis.,Avalanches are turbulent flows of air flowing through a hollow cavity in the middle of the nasal cavity.
Tom was guided to draw the dominant creature of agriculture in geography class. Tom drew some cattle.,Cattle dominate agriculture.,Cattle are one of the dominant animals of agriculture.
Mario can't understand some academic definitions in the online document. His instructor tells him to find the arrows followed and he will see the explanations.,Arrows provide explanations.,Arrows follow explanations.
My aunt found harmful levels of common bacteria in food. She used Pasteurization to kill them.,Pasteurization kills harmful levels of bacteria commonly found in food.,Pasteurization is the process of killing harmful bacteria in a food by injecting it into the body.
He went to wrestling. He was injured.,Wrestling cause physical injuries.,Wrestling is a martial art.
The most hazardous chemicals in barns should be kept away from childs. Childs are not allowed to touch disinfectants.,Disinfectants are among the most hazardous chemicals in barns.,Barns contain a high concentration of potentially hazardous chemicals known as bisphenol A.
Tom noticed the brightest radiation of all the thermostats. He identified the location of hydroxyl.,Hydroxyl emits some of the brightest radiation of all the molecules.,Hydroxyl is the brightest of the three most abundant radioactive elements.
He observed the early process of food decomposition. He saw rapid leaching of carbohydrates.,Carbohydrates also leach quickly during early decomposition.,Carbohydrates are one of the earliest stages of food loss.
The doctor said he had spondylolisthesis. The test results showed that his upper vertebra is detached from the lower vertebra.,Spondylolisthesis is a slippage of the vertebrae.,Spondyloceles are the two most common vertebrae in the human body.
The body needs six key nutrients to thrive. Nutritionists suggest balanced food mix.,Food contains several key nutrients.,Nutritionists recommend a low-fat diet with at least one high-fiber source of carbohydrates.
There is no paper in the printer. The printer can not work normally.,Printers desire paper.,Printing requires electrical power.
The United States launched a biological war against Japan. The United States uses anthrax as its main weapon.,Anthrax is a highly lethal biological weapon.,Anthrax is a highly toxic chemical used in the production of many types of weapons such as nuclear weapons.
Lucy believed that dinosaurs didn't possess teeth. Her belief was wrong.,Dinosaurs possess teeth.,Dinosaurs have no teeth at all but only a small segment of their body called the dentate gyrus.
Weeds swallowed this land. This land was invaded.,Invaders include weeds.,Uranium is a radioactive isotope used in nuclear power plants to make nuclear weapons.
The bulbils he raised have been growing for two years. The bulbils have bloomed.,Bulbils take about two years to reach bloom stage.,Bulbils are one of the oldest flowering plants in the family.
There has been no rain in the countryside for a month. The farmer used a hose to draw water out of the well to water the crops.,Hose carries water.,Hose is used to bring water from a well to a well.
Deltas are rich in natural fertilizer. Agriculture develops well in deltas.,Deltas are natural sites of agricultural development.,Deltans feed on natural sources of nitrogen-fixing bacteria such as bactrian eucalypt.
The woman had to feed her son with berries. He vomited and took in some toxins.,Berries are poisonous though used as an emetic.,Bruises are a common cause of vomiting in children.
The scientist studies water. He is a hydrologist.,Hydrologists are scientists who study water.,Hydrologists study the effects of precipitation on the flow of water from the ocean to the atmosphere.
Tom wants to color his soup. He put into some tomatoes.,Tomatoes contain a high amount of lycopene.,Tomatoes are a rich source of vitamins A and C.
Jessy tried to use words to modify a noun and a verb. She selected an adjective for noun and an adverb for verb.,Adjectives modify nouns while adverbs modify verbs.,Adverbs are adjectives used to modify nouns as well as to modify verbs.
Amy lives by the side of Neoprene. She feels coolness in summer and warmth in winter.,Neoprene is cool in summer warm in winter.,Neoprene is one of the most common chemicals found in the body during the winter months.
He has good cultural adaptability. He quickly accepted the culture of eating sashimi.,Acculturation is simply the acceptance of culture traits by one group from another.,Sashimi is a culturally-adaptive way of eating with a focus on the ways in which it is.
Lucy's father was dignosed with the atherosclerosis many years ago. Lucy was diagnosed with atherosclerosis.,Atherosclerosis is probably the result of the action of many genes.,Atherosclerosis is a disease caused by excessive inflammation of the arteries leading to an increased risk of death.
Hydrogen perxoide tends to be unstable here. Tom keeps the laborator at room temperature.,Hydrogen perxoide is stable at room temperature.,Perxoides are very stable in the presence of hydrogen perxide.
This farmer wants to build a fish pond. The farmer found a suitable area.,Areas provide water.,Ponds are a natural habitat for fish.
The experiment is to realize imitation of Thunder. It is based on the principle of movement of air.,Thunder is also the result of moving air.,Thunder is a general term used to refer to the motion of air in relation to a solid object such as a.
The progestin implanted in Lucy's body worked. A state of false pregnancy was established in her body.,Progestins act by establishing a state of false pregnancy in women.,Pregnancy is a state of true pregnancy when the progesterone is no longer present.
We honored a kind of peaceful reconciliation of human difference. We hold the belief of pacifism.,Pacifism is the belief in peaceful reconciliation of human differences.,Paganism is the belief that all human beings are created equal under the law.
His body has a poor untake of amino acids. The doctor recommended that he take a supplement of arginine to help depolarization of gut cells to improve.,Arginine helps to depolarize gut cells leading to an improved uptake of the amino acids.,Arginine helps to depolarize the gut cell by increasing the amount of the amino acids in the blood.
I cooked Fucus vesiculosus for my father. His thyroid function was promoted for more intake of iodine.,Fucus vesiculosus promotes thyroid function as an excellent source of iodine.,Fucus is one of the most common side effects of iodine-rich foods.
Lucy's dog has suffered the brucellosis. It cannot be a mother any more.,Brucellosis affects almost all mammals.,Brucellosis is the most common cause of death in young children after birth.
Tom's banjo doesn't work any more. He changed the string and it works again.,Banjos have string.,Bass is made of string.
The soap I made contained Myrrh. The user of the soap tried to obtain such a  fragrant resin from trees.,Myrrh is a fragrant resin obtained from a tree.,Myrrh is a very fragrant aromatic resin found in many fragrant plants.
The medicine prescribed by the doctor before Tom did not work. The doctor prescribed some more delavirdine for him.,Delavirdine can interact with other drugs.,Delavarodil is the most commonly used drug in the treatment of rheumatoid arthritis.
The filter-feeding shellfish ate some algae containing toxins. Toxins remain concentrated in the shellfish.,Toxins produced by the algae remain concentrated in the filter-feeding shellfish.,Toxins are a common cause of death in many marine invertebrates.
The doctor said that we should not undercooked and raw pork. The purpose is to prevent trichinosis.,Trichinosis is a preventable disease.,Trichinoses is the most common cause of food poisoning in children.
"Officers need to go through professional training before taking up the post. When we come across an emergency, we should call for professional help from officers in time.",Officers possess expert knowledge.,Procedures include examinations.
There are a lot of various animals in the forest. The viper is the most poisonous one.,Vipers possess characters.,Vipers are also the most venomous of all the vipers.
Tom is going to join a party. Tom is practicing quadrille for dancing with his girlfriend.,Quadrille is dance music.,Quadrille is a type of dance music.
He often eats psyllium. He is still healthy.,Psyllium has no harmful side effects.,Psyllium can cause a variety of health problems in people with certain types of cancer.
This enthic group has survived for thoudsands of years. Their descendants must be good at adapting to conditions.,Descendants adapt to conditions.,Thoudsants adapt to environmental conditions by adjusting to their environment over a period of time.
Tom swallowed the bulb. He was poisoned by the active components.,Bulbs contain active components.,Bulbs contain active components such as lead.
A child sees a piece of cake on the table. Saliva flows out of his mouth.,Mouths produce saliva.,Cakes have a small amount of saliva flowing out of the mouth.
The boy curiously followed the flow of the creek. He found a river finally.,Creeks flow into rivers.,Creeks turn into rivers.
Materials stored in the factory are of high flammability. Anything causing fire is not allowed here.,Flammability is the tendency of a chemical to burn.,Flammability is defined as the amount of carbon dioxide in the air when it is released into the atmosphere.
Little Emma is four years old. The doctor confirms that she does not suffer from autism.,Autism is a developmental disability identified during the first three years of life.,Autism is a neurological condition characterized by an increase in the number of excitatory neurons in the brain.
She had dependency on drugs. She ended her days in poverty.,Dependency causes the individual to fall into poverty.,Depression is the leading cause of death from all causes in the United States.
Gorge hates the smell of all onions in the onion family. He dislikes the Scallions known as green onions as well.,Scallions commonly known as green onions are in the onion family.,Scallions are a member of the green onion family meaning they are one of the most aromatic of all the.
People always like to look at the blue sky and white clouds outside the window. They always sit in the innermost seat of the plane.,Planes have windows.,Blue is the outermost colour of the sky.
Tom feels his stomach aches. He was diagnosed with hemias.,Hernias can occur if the abdominal wall is weakened.,Hemias is a common side effect of many medications used to treat a wide variety of conditions.
Tom bought a lot of specialty from Beijing. Jack drove a car to pick up Tom and the specialty.,Automobiles have trunks.,Specialists are cars with wheels.
John had HIV virus infection. His immune system broke down.,Aids is acquired immune deficiency caused by a virus.,Viruses can also break down the body's natural defense system.
Biologists observed the molting of isopods. He found that they shed half of their exoskeleton each time.,Isopods shed half of their exoskeleton at a time when they molt.,Isopods shed half their body weight in one year.
He has been smoking cigarettes for four years. His finger has been stained with the cigarette.,Cigarettes have significant effects.,Cigarettes have a high level of nicotine in their smoke.
"Speaking requires the vibration of the vocal cords, which are located in the throat. Vibrations of the vocal cords cause sore rubbing of the throat.",Talking causes sore throats.,Vibration is caused by a desire to sound in the direction of the voice as it is being spoken.
Faces of all audience watching the horror were projected on the screen. They saw their own pale faces.,Faces have pale skin.,Pale faces are the faces of all viewers watching a horror film.
Tom looked at the object representing the pioneers' hardships. He perceived misery.,Misery is due to the perception of objects.,Miserability is a term used to describe the state of being in relation to one's life as a whole.
The patient's global cerebral functions were affected. He lost his orientation.,Orientation is a global cerebral function.,Orientation is the ability of the brain to orient itself in the direction of the body's central axis.
Lucy was doing a research about the material of the underwears. She found that all of them contain polypropylene.,Polypropylene is common in underwear fabrics as it wicks water efficiently.,Polypropylene is one of the most common chemicals found in the underwear.
There are many mosquitoes around Jack's house. He bought a lot of mosquito repellent.,Repellents are very useful in protecting against mosquito bites.,Mosquitoes are one of the most common insect repellents on the market.
The baby kept crying when he was hungry. The mother feeds the baby milk.,Infants feed whole cow milk.,Pregnant women feed their babies by sucking the baby's milk out of their mothers' mouths.
A farmer uses a lot of fertilizer to grow his crops. The crops grow well.,Fertilizers act to supplement the natural deficiency as well as the depletion of nutrients.,Fertilizer is used to grow crops in the most efficient way possible to keep the soil healthy.
Emotional stress led to his lower body temperature. He senstively felt the coldness of his extremities.,Extremities are sensitive to cold caused by emotional stress.,Sensitization is the gradual loss of heat from the outside of the body to the inside.
Tom was infected with anthrax. He is very ill.,Anthrax is a bacteria.,Anthrax is a highly contagious disease caused by the bacterium xerostomatous enterovirus.
The experimenter is examining the rays in the wood. The experimenter selected both kinds of wood.,Rays are present in both types of wood.,Wood contains rays.
Jackson wanted to study the creatures of the human family. Jackson's professor recommended him to study hominids.,Hominids are creatures of the human family.,Hominids are one of the most well-known members of the chimpanzee family.
Grandma and the bank signed a trust agreement. No one other than grandma can know the contents of the document.,Trusts are private documents.,Trusts are agreements between people who have the same name as their parents.
Tom has a healthy heart. He has a good blood circulation in his body.,Blood is circulated around the body through blood vessels by the pumping action of the heart.,Heart rate is the rate of the heart beating through the blood-sugar-releasing system.
Tom's restaurant is not doing well. He took to the streets to drum up customers.,Solicitation is the act of soliciting.,Drumming is the art of making music in a way to attract people.
China is getting better and better. Chinese will no longer be bullied.,Realm has power.,Bullying is a natural part of life in the developing world.
The sound of farting suddenly echoes in the quiet classroom. The whole classroom burst into laughter.,Farts caused laughter.,Farts cause a sense of uneasiness in children who are exposed to loud noise.
"In order to make resonance, Tom tries to shake a tub of water with different frequencies. The water keeps vibrating without his shaking as he tries the same frequency as the water has.",Resonance is the vibration set up by contact with an object sympathetic to the frequency.,Reverbability is a measure of the amount of time it takes to change from one frequency to the other.
There are many molas in the sea. Molas are easily bitten by other fish.,Molas have a reduced skeleton with fewer vertebrae than any other fish.,Molas are one of the most common types of mollusks on the ocean's surface.
This research needs a sessile animal. The teacher suggested that they choose crinoids.,Crinoids are sessile.,Crinoids are a type of soft-bodied animal.
"Tom saw the grass germinate. A few days later, Tom observed the taproot of the grass.",Grasses establish a taproot upon germination.,Taproots are a type of seed-bearing plant.
Billy is reading about fat. Billy reads about lipids in his reading.,Lipids are a type of fat.,Lipids are the building blocks of the body's natural defense system.
I compared the faces of a cougar and a cat. I thought they have similar faces.,Cougars look like cats.,Cougars have similar facial features to cats but have a slightly different look to their heads than do dogs.
Jane is a master of Selvage. The finished lengthwise edges of her fabric works were always wonderful.,Selvage refers to the finished lengthwise edges of the fabric.,Selvage is a stitch-like fabric.
Tom threw a piece of glass onto the quartz. . The glass broke into pieces. .,Quartz is harder than glass.,Quartz is made of quartz.
The lactating woman took hydrazine. The baby had related adverse reactions.,Hydralazine passes into breast milk.,Hydrazine can cause a variety of adverse reactions in the mother's body.
Harvests make farmers happy. Farmers like autumn.,Autumn is also a time to harvest.,Autumn is a time when many crops are producing enough food to feed the growing population.
There are many tools in front of the tree. Tom recognizes the stick at once.,Sticks have several features.,Sticks have two distinct functions.
This thruse has hurt its wings. It has difficulty in flying.,Thrushes have wings.,Swing is the ability of the bird to maintain a steady flight rate.
Tom is willing to offer help. He often assists people.,People need assistance.,Assistance is the act of helping another person.
Hellbenders have strong limbs as sea creatures. They always walk under the sea.,Hellbenders can swim but usually walk along the stream bottom using their sturdy limbs.,Sea urchins have strong legs as sea urchin-like animals.
Gardeners offer the lawn enough fertiles. The lawn has nitrogen inside.,Lawns eat nitrogen.,Nertilis is used to fertilize the soil.
Tom took a visit to the national park. Tom saw a lot of pretty birds in the national park.,Parks have birds.,Nepal is one of the few countries in the world with a population of about one million birds.
Tom has exploring the secret of the nature. He found lectins everywhere.,Lectins occur ubiquitously in nature.,Lectins are a type of secreted secreted substance found throughout the body.
The two soldiers are very anxious. There is a great tension between them.,Tension is produced by anxiety.,Tension is caused by a desire to be present in a situation.
Recording polarity is very important in John's experiment. John recorded the the phase of the signal in relation to the string vibration.,Polarity refers to the phase of the signal in relation to the string vibration.,Polarity is a measure of the degree of change in the electric field over a given period of time.
They were all fleshes. They had appearances.,Flesh has appearances.,Fleshes have appearances.
John attempted to cheat in the exam. John's cheating was discovered by the teacher and his exam was terminated.,Attempts have consequences.,Inaccuracies result when students make false statements.
Foxes have been hunting well recently. It saves surplus prey.,Foxes cache excess food when the hunting is good.,Hunting is the process of reducing the number of animals on a given animal's food supply.
I appreciated the works of the artist. I understood the the objectification of his feeling.,Art is the objectification of feeling.,Art is the art of the disfigurement of one's body as a whole.
The bad guy wants to infere the program. He found some bullies to make destructions to the building.,Interference involves destruction.,Bullies make destruction.
The researcher wants to oxidize the ammonia into nitrate. The researcher made a nitrification.,Nitrification is defined as the oxidation of ammonia to nitrate.,Nitrification is the process of converting ammonia to nitric acid.
Everyday there are some germs invading our body. The immunity system defend our body from being ill.,Immunity is our body's ability to defend itself against foreign substances like germs.,Immunity is the defense of the body from infection by a variety of bacteria.
The students in this class have graduated long time ago. They all have good jobs now.,Students find successful careers.,Income is a key determinant of future earnings.
The Man hunted Bilbies. He was caught for killing endangered species of Australian marsupials.,Bilbies are an endangered species of Australian marsupials.,Bilbies are one of Australia's most endangered species.
There is a sedge in Tom's garden. He found the sedge was bending.,Sedges tend to have angled stems.,Sedges are very sensitive to temperature.
The situation in the Middle East is uncertain. Some experts intend to make some assessments.,Experts to assess situations.,Assessments are the process of making predictions about events in the region from a variety of sources.
Mike lives in a basin. He is used to the seasonal variability.,Basins have seasonal variability.,Basins have seasonal variability due to the fluctuation of water temperature over the course of the year.
Tom likes to open a new book on the first day of a month. Tom can finish reading at least one book a month.,Reads start with open books.,Newcomers start with a minimum of two books per month.
There is a lot of acidic soil in this place. Horticulturists plant heaths and eventually make a sea of flowers.,Heaths thrive in acidic soil.,Horticulturist plants rely on acidic soil to make their food.
The programmer is detecting the data of object movement. Programmers detect through flows.,Flows are streams of multimedia data moving through a sequence of objects.,Flow is the flow of data from one object to another over a period of time.
The oosperm of a frog is in the egg. A tadpole would first feel the world in the pond.,Frogs start their lives in eggs in ponds.,Tadpoles are able to sense the presence of other fish in the water by sensing their presence in the.
"They mixed cement with water by pouring it into the pit. After stirring for a while, the contents of the pit synthesize new substances and harden.",Cement reacts chemically with water to cause concrete to harden.,Cement dissolves in water.
Tom has symptoms of keratinization. The doctor suspects that Tom has squamous cell carcinoma.,Keratinization is one of the diagnostic features of squamous cell carcinoma.,Keratinization is a common side effect of the papillomaviruses.
Tom used his prizes as evidence. His potential to win another game was demonstrated.,Evidence demonstrates potential.,Prizes provide evidence.
Harbin Institute of technology uniformly installed the building with heat insulation panels. Harbin Institute of technology is the best school to keep warm in winter in China.,Insulation is designed to prevent heat flow.,Harmonization is the most common method of keeping heat from escaping from buildings during the winter months.
Many public utilities in this city were very old. They will be installed with new facilities.,Utilities install facilities.,Utilities provide services.
Air enters cavities. Pouches can let air in.,Pouches contain cavities.,Cavities have cavities to allow air to flow through the cavity.
Insects had contact with his nake wound. He was infected with virus.,Insects pick up viruses.,Nodovirotosis is a common viral infection of the nake echolocation system.
The weather is hot in summer. Inside the house is cooler than outside.,Homes have air conditions.,Fluctuations cause a change in the amount of moisture in the air as the air cools.
I was doing experiment on a tundra. I could barely see trees around.,Tundra is an environment characterized mainly by the absence of trees.,Tundra is a sub-tropical region of the tropics with very little vegetation covering most of the.
Conducting electricity without resistance won't emit a lot heat. The Superconductive material can keep the temperature of the circuit.,Superconductivity is the property of some materials to conduct electricity without resistance.,Superconductivity is the state of the art in conducting electricity without producing a lot of heat.
The leader's effort had positive effect on the staff. His encouraging plan had more effectiveness.,Effects alter effectiveness.,Staff have positive effects.
The plane needs to fly smoothly. The plane should not fly in troposphere at last.,Tropospheres have characteristics.,Tropopause is the time when the plane is most at rest in the troposphere.
He brought his cat to the vet. The vet asserted it has panleukopenia.,Vets make definite diagnoses.,Panleukopoietic encephalopathy is a disease of the central nervous system characterized by an increased.
The enemy dropped a lethal biological weapon. Many people were infected with anthrax.,Anthrax is a lethal biological weapon.,Anthrax is a highly infectious disease transmitted from person to person through direct contact with the bodily fluids of an infected.
"Peter was particularly good at cryptanalysis at the military academy. During the exercise, he successfully cracked the other party's cryptosystem.",Cryptanalysis studies the breaking of cryptosystems.,Cryptosystems are a group of computer programs used to solve problems in the physical world.
He doesn't have a method at all. His trials always fail.,Trials look at methods.,Procedures rely on evidence.
Yeasts are prokaryotes. Yeast has no chromosomes.,Procaryotes lack nuclei.,Prokaryotic cells are a type of protoplasmic cell.
Scientists need to keep hydrogen peroxide stable. Scientists keep hydrogen peroxide at room temperature.,Hydrogen perxoide is stable at room temperature.,Hydrogen peroxide is a stable gas in the atmosphere.
They walked along the stream. They found lots of fish in it.,Streams possess fish.,Streams have fish.
There is grass on alpine steppes. Yaks were fed on alpine steppes.,Yaks graze on alpine steppes.,Yaks eat grass on a large variety of plants but are generally only grazed on small numbers of plants.
This brand is dominant. People believe its good quality.,Dominance suggests quality.,Quality is a measure of the quality of a product.
The Humidity was decreased. The drying time of all paints changed except for latexes.,Humidity affects the drying time of all paints but especially latexes.,Lime is a drying time-dependent chemical.
Patients with cancer always have sudden pain. The doctor will give them some meperidine.,Meperidine is a widely prescribed opioid analgesic used in a variety of clinical situations.,Meperidine is a nonsteroidal anti-inflammatory drug used to treat many types of cancer.
Ten people in the hospital have schizophrenia. Nine of them usually have delusions and the other sometimes does.,Delusions are common among individuals with schizophrenia.,Pseudomimetic changes are a common side effect of schizophrenia.
Tom wants to be refrained from sex. He became a monk.,Abstinence is the choice to refrain from sex.,Monks are people who avoid sexual contact with one another.
I don't want others know I followed Paganism. I hide the way of my life.,Paganism is a certain way of life.,Paganism is the belief in the divinity of the universe as a whole.
The gametophyte was formed. Fertilization was ready to start.,Fertilization occurs in gametophytes.,Gametophytes are the first group of mammals to become sexually dimorphic in their sexual dimorphism.
He lays on the sofa and watches TV every day. He soon suffered from obesity.,Television contributes to obesity.,Obesity is a leading cause of death in young adults in the United States.
Atoms in oxygen molecules have a greater ability to attract electrons to themselves than nitrogen molecules. Oxygen is more electronegative than nitrogen.,Electronegativity is the ability of an atom in a molecule to attract electrons toward itself.,Oxygen is also less dense than nitrogen because it is less dense on the surface of the atom.
Dogs belong to canids. Dogs only have four legs.,Canids only have four toes.,Canids have four pairs of four toes on each side of their body while canids have two pairs of three.
His gum is inflamed. He had the same symptoms.,Inflammation causes same symptoms.,Gum inflames when it gets too hot to breathe.
The mitochondrion of the leave has been hurt. The leave is withered.,Mitochondrion also play a pivotal role in programmed cell death.,Mitochondrion is damaged by the action of a chemical called thiamethoxam.
The manager was greatly irritated by the low salary. He had strong response toward the salary.,Irritation triggers strong responses.,Responses are the responses of a group of people to a situation.
The general killed all villagers there. All people in the village died.,Kill causes dies.,Murder is the act of killing a group of people to gain an advantage over their fellow human beings.
Tom made a lot of short-term investments with the government. He made a lot of profits.,Profit is the increase in wealth in a period.,Lenders make long-term investment decisions.
A number of artists are invited to the art exhibition. The art exhibition was a great success.,Artists demonstrate ability.,Artists have an interest in art.
Toby is very interested in the cliffs of Huashan Mountain. He goes climbing this summer vacation.,Cliffs cause a desire to climbs.,Climbing is a way of getting up close to one's own body in the face of danger.
Alice got married last year. She got pregnant last week.,Wives become parents.,Miscarriage is the most common cause of death in women in their early thirties.
His penis was pierced by a small wooden stick. His penis bleeds.,Penises fill with blood.,Penis is a hollow cavity about the size of a fist.
Climates are different in the two places. The environments in the two places are also different.,Climates change environments.,Limbs have different densities.
Floats are made of lightweight wood. Balsa is suitable for making a float.,Balsa is light.,Balsa is a soft-bodied wood with a high density of carbon dioxide in the air.
Tom went to the park. Tom got stinged by mosquitoes.,Ecosystems possess mosquitoes.,Stingers are a type of mosquito-like insect with a venomous bite.
Mary is a three-year-old baby. Many of her peers are suffering from tonsillitis.,Tonsillitis occurs most commonly during early childhood.,Tonsillitis is the most common cause of death in children under the age of two.
Tom utilized lyophilization to dispose some lethal virus. The virus became inactive.,Lyophilization causes inactivation.,Lyophilizations are the most common method of killing a lethal virus in the body.
The population of the area is decreasing. There is profound negative effects.,Reductions may have profound negative effects.,Impact is a term used to describe the impact of population change on the overall health of the population.
The female elephant in the zoo is getting old. It began to grow tusks.,Tusks are occasionally present in older females.,Tusks are a common cause of death in young elephants after they reach sexual maturity.
The frail Maria coughs for a long time. Her lungs are obviously inflamed.,Coughs make inflammation.,Pneumonia can be caused by an acute bronchodilator-mediated infection of the lung.
He dug up a snapdragon. He found it had shallow root.,Snapdragons have shallow roots.,Snapdragons have shallow root with a shallow root at the base of the trunk.
The researchers conducted cloning experiments. Some people were responsible for producing genetic copies.,Cloning involves producing genetic copies.,Cloning is the process of producing a new set of genetic copies from one individual to another.
My father only wants individual liberty but not individual responsibility. What he follows is not real libertarianism.,Libertarianism is all about individual liberty coupled with individual responsibility.,Libertarianism is the political philosophy of individual freedom but rather a system of individual responsibility based on the idea of.
A cell line is differentiated. It is different from other cell lines now.,Differentiation is the specialization of a cell line.,Intracellular differentiation is the process of dividing a cell into a new cell.
The tumble caused his dehiscence. The previously joined wound separated.,Dehiscence is separation of a previously joined wound.,Dislocation is a separation of the previously joined tissue from the other side of the body.
He bought a big mat. He used it to cover the floor.,Mats cover surfaces.,Mat is made of wood.
Jerry was in need of a design for his company's logo. Jerry turned to an enterprises and paid to get a good design.,Enterprises offer designs.,Environments have designs.
Some animals hibernate in winter. Their prey can escape the catastrophe at this time.,Survival changes over periods.,Hibernation is the process of escaping from an animal's hibernation state when it is no longer able to.
I had a margay. I bought fruit for it.,Margays eat fruit.,Margaritas are a type of fruit with a large amount of sugar in it.
He wanted some paraffin. He created a substitution reaction.,Paraffins react by substitution.,Paraffin is a type of substitution reaction used to create a new state of suspended suspended suspended particles.
The summary of Tom's paper had a mistake. Professors picked the mistake up immediately.,Summaries receive attention.,Professors write summaries.
The altimeter malfunctions and fails to measurie atmospheric pressure. The plane's altitude cannot be determined.,Altimeters determine a plane's altitude by measuring atmospheric pressure.,Altimetry is the measurement of the relative position of the earth's atmosphere in relation to the plane's gravity.
"Steven yearns for the results of the college entrance examination. Naturally, Steven is always in a state of anxiety.",Anxiety is the natural state of human nature.,Attention is the ability to focus on the task at hand while focusing on the result.
"Tom put sweat, tears and saliva on the silk. Silk has different variations.",Perspiration makes silk yellow.,Sculpture is the process of making a silvery-white silk.
Mike became a superman in his dreams. He thought he can fly even when awake.,Dreaming cause confusion.,Supermen are capable of flight.
A fly was capture by a spider. The fly was eaten by the spider.,Arachnids are generally hunters.,Spiders eat insects.
Now we are tourists. We start our trips.,Tourists begin trips.,Tourists start trips.
There is a bee on the periwinkle. The periwinkle has no reaction.,Periwinkles are vegetarians.,Periwinkle is a member of the family of flowering plants known as the aphid.
The amateur observed the shape of moon via images from satellites. Its shape ranges from highly irregular to sphere.,Moons range in shape from highly irregular to spheres.,Pseudodonts have a very similar shape to the moon with a diameter of about one-third.
The villager was terrified of the geysers. His father told him it was just a manifestation of volcanic activity.,Geysers are a manifestation of volcanic activity.,Geysers are a type of volcanic phenomenon caused by the earth's magnetic field.
Parents are more traditional than children. Parents have diffrent styles from children.,Tradition influences style.,Differences in style can have significant effects on the quality of life of children.
Tom mixex some reactants together in a beaker to see what will happen. The beaker becomes too hot and breaks into pieces.,Reactants have energy.,Reactants are chemicals used to break down substances known as solvents.
Too many calories do a lot of harm to human body. The current trend is to restrict calorie intake.,Restrictions can have many health benefits.,Calorie restriction is the process of reducing the amount of energy a food provides to the body.
My grandma was diagnoised as cataract. She doesn't believe for her unffected visual acuity.,Cataracts never affect visual acuity.,Diagnosis is based on the presence of a visible incision on the right side of the eye.
Maria listens to music when she is in a bad mood. She will be relieved.,Music has power.,Music helps calm the mind.
