The medicine prescribed by the doctor before Tom did not work. The doctor prescribed some more delavirdine for him.,Delavirdine can interact with other drugs.,"

Delavirdines are used to treat a wide range of conditions."
The filter-feeding shellfish ate some algae containing toxins. Toxins remain concentrated in the shellfish.,Toxins produced by the algae remain concentrated in the filter-feeding shellfish.,Toxins are a common cause of death in marine life.
The doctor said that we should not undercooked and raw pork. The purpose is to prevent trichinosis.,Trichinosis is a preventable disease.,Trichinoses are the most common cause of food poisoning in the United States.
"Officers need to go through professional training before taking up the post. When we come across an emergency, we should call for professional help from officers in time.",Officers possess expert knowledge.,"

Police officers are trained to respond to emergencies."
There are a lot of various animals in the forest. The viper is the most poisonous one.,Vipers possess characters., Vipers have venom.
Tom is going to join a party. Tom is practicing quadrille for dancing with his girlfriend.,Quadrille is dance music., She is the only one who can dance with him.
He often eats psyllium. He is still healthy.,Psyllium has no harmful side effects.,"

Psyllium is a naturally occurring chemical found in plants."
This enthic group has survived for thoudsands of years. Their descendants must be good at adapting to conditions.,Descendants adapt to conditions.,Enthic groups have adapted to life in the wild.
Tom swallowed the bulb. He was poisoned by the active components.,Bulbs contain active components.,"

Vacation is the most common cause of death in the United States."
A child sees a piece of cake on the table. Saliva flows out of his mouth.,Mouths produce saliva.,"

Saliva is an essential part of human life."
The boy curiously followed the flow of the creek. He found a river finally.,Creeks flow into rivers.,"

""I thought it was going to be a big river,"" he said."
Materials stored in the factory are of high flammability. Anything causing fire is not allowed here.,Flammability is the tendency of a chemical to burn.,Fire is caused by heat.
Little Emma is four years old. The doctor confirms that she does not suffer from autism.,Autism is a developmental disability identified during the first three years of life.,"

Autism is the most common cause of death among children in the United States."
She had dependency on drugs. She ended her days in poverty.,Dependency causes the individual to fall into poverty.,"

""Drugs have a negative impact on people's lives,"" she said."
Gorge hates the smell of all onions in the onion family. He dislikes the Scallions known as green onions as well.,Scallions commonly known as green onions are in the onion family.,Scallions are also known for their sour taste.
People always like to look at the blue sky and white clouds outside the window. They always sit in the innermost seat of the plane.,Planes have windows.,"

Blue sky is the most beautiful part of the sky."
Tom feels his stomach aches. He was diagnosed with hemias.,Hernias can occur if the abdominal wall is weakened., Hemias is a condition caused by the loss of blood flow to the brain.
Tom bought a lot of specialty from Beijing. Jack drove a car to pick up Tom and the specialty.,Automobiles have trunks., Jack is a very good carpenter.
John had HIV virus infection. His immune system broke down.,Aids is acquired immune deficiency caused by a virus.,"

Ethanol is a natural anti-viral drug."
Biologists observed the molting of isopods. He found that they shed half of their exoskeleton each time.,Isopods shed half of their exoskeleton at a time when they molt.,Molting occurs when a isopod is removed from the pelvis.
He has been smoking cigarettes for four years. His finger has been stained with the cigarette.,Cigarettes have significant effects.,"

Cigarette smoking is one of the leading causes of death in the United States."
"Speaking requires the vibration of the vocal cords, which are located in the throat. Vibrations of the vocal cords cause sore rubbing of the throat.",Talking causes sore throats.,Vibrations can also cause irritation of the skin.
Faces of all audience watching the horror were projected on the screen. They saw their own pale faces.,Faces have pale skin.,"

Hate is a powerful emotion."
Tom looked at the object representing the pioneers' hardships. He perceived misery.,Misery is due to the perception of objects.,"

""Happiness is a feeling,"" he said."
The patient's global cerebral functions were affected. He lost his orientation.,Orientation is a global cerebral function., His brain function was also affected.
Lucy was doing a research about the material of the underwears. She found that all of them contain polypropylene.,Polypropylene is common in underwear fabrics as it wicks water efficiently.,Polypropylene is a type of polystyrene.
There are many mosquitoes around Jack's house. He bought a lot of mosquito repellent.,Repellents are very useful in protecting against mosquito bites.,Mosquito repellents are used in the home.
The baby kept crying when he was hungry. The mother feeds the baby milk.,Infants feed whole cow milk.,"

Pregnant women feed their babies milk."
A farmer uses a lot of fertilizer to grow his crops. The crops grow well.,Fertilizers act to supplement the natural deficiency as well as the depletion of nutrients.,Fertilizers are used to grow crops.
Emotional stress led to his lower body temperature. He senstively felt the coldness of his extremities.,Extremities are sensitive to cold caused by emotional stress.,"

Stress can cause changes in the body's immune system."
Tom was infected with anthrax. He is very ill.,Anthrax is a bacteria.,"

Anthrax is the most common cause of death in the United States."
The experimenter is examining the rays in the wood. The experimenter selected both kinds of wood.,Rays are present in both types of wood.,"

Wood is one of the most common types of wood used in the study of natural phenomena."
Jackson wanted to study the creatures of the human family. Jackson's professor recommended him to study hominids.,Hominids are creatures of the human family.,"

Homo sapiens are one of the most common species of mammals in the world."
Grandma and the bank signed a trust agreement. No one other than grandma can know the contents of the document.,Trusts are private documents.,"

Accounts are held in trust."
Tom has a healthy heart. He has a good blood circulation in his body.,Blood is circulated around the body through blood vessels by the pumping action of the heart., Heart disease is the leading cause of death in the United States.
Tom's restaurant is not doing well. He took to the streets to drum up customers.,Solicitation is the act of soliciting.,"

""I'm going to have people come in,"" he said."
China is getting better and better. Chinese will no longer be bullied.,Realm has power.,"

""I think it's very important to have a good relationship with the Chinese government."
The sound of farting suddenly echoes in the quiet classroom. The whole classroom burst into laughter.,Farts caused laughter.,"

Farting is a common occurrence in classrooms."
"In order to make resonance, Tom tries to shake a tub of water with different frequencies. The water keeps vibrating without his shaking as he tries the same frequency as the water has.",Resonance is the vibration set up by contact with an object sympathetic to the frequency., Tom is able to shake the water with varying frequencies.
There are many molas in the sea. Molas are easily bitten by other fish.,Molas have a reduced skeleton with fewer vertebrae than any other fish.,Molas have bite marks on their skin.
This research needs a sessile animal. The teacher suggested that they choose crinoids.,Crinoids are sessile., Crinoids are soft-bodied animals.
"Tom saw the grass germinate. A few days later, Tom observed the taproot of the grass.",Grasses establish a taproot upon germination., He noticed the germination.
Billy is reading about fat. Billy reads about lipids in his reading.,Lipids are a type of fat., Lipids are the most important part of the human body.
I compared the faces of a cougar and a cat. I thought they have similar faces.,Cougars look like cats.,"

Cougar faces have similar facial features."
Jane is a master of Selvage. The finished lengthwise edges of her fabric works were always wonderful.,Selvage refers to the finished lengthwise edges of the fabric.,Selvage is a very delicate fabric.
Tom threw a piece of glass onto the quartz. . The glass broke into pieces. .,Quartz is harder than glass.,Glass is a type of quartz.
The lactating woman took hydrazine. The baby had related adverse reactions.,Hydralazine passes into breast milk.,Hydrazine is used as an anti-inflammatory drug.
Harvests make farmers happy. Farmers like autumn.,Autumn is also a time to harvest., Farmers love winter.
There are many tools in front of the tree. Tom recognizes the stick at once.,Sticks have several features., Stick is a tool used to cut down trees.
This thruse has hurt its wings. It has difficulty in flying.,Thrushes have wings.,Swing problems can be caused by a variety of causes.
Tom is willing to offer help. He often assists people.,People need assistance.,"

""He's a very good person."
Hellbenders have strong limbs as sea creatures. They always walk under the sea.,Hellbenders can swim but usually walk along the stream bottom using their sturdy limbs.,Sea creatures have strong arms.
Gardeners offer the lawn enough fertiles. The lawn has nitrogen inside.,Lawns eat nitrogen.,Nitrogen is used to fertilize the soil.
Tom took a visit to the national park. Tom saw a lot of pretty birds in the national park.,Parks have birds.,"

""A lot of birds have plumage."
Tom has exploring the secret of the nature. He found lectins everywhere.,Lectins occur ubiquitously in nature.,Lectins are one of the most abundant proteins in the body.
The two soldiers are very anxious. There is a great tension between them.,Tension is produced by anxiety.,"

""I am afraid."
Recording polarity is very important in John's experiment. John recorded the the phase of the signal in relation to the string vibration.,Polarity refers to the phase of the signal in relation to the string vibration., Polarity is a measure of the polarity of the string.
They were all fleshes. They had appearances.,Flesh has appearances., Fleshes have appearances.
John attempted to cheat in the exam. John's cheating was discovered by the teacher and his exam was terminated.,Attempts have consequences.,"

In the absence of evidence of cheating, the teacher has the right to terminate a teacher's employment."
Foxes have been hunting well recently. It saves surplus prey.,Foxes cache excess food when the hunting is good.,Hunting is one of the most effective ways to reduce the number of animals in the wild.
I appreciated the works of the artist. I understood the the objectification of his feeling.,Art is the objectification of feeling., I also understood the way in which he was perceived by others.
The bad guy wants to infere the program. He found some bullies to make destructions to the building.,Interference involves destruction., The bad guy is a bully.
The researcher wants to oxidize the ammonia into nitrate. The researcher made a nitrification.,Nitrification is defined as the oxidation of ammonia to nitrate.,Nitrifying is the process by which ammonia is oxidized into nitrous oxide.
Everyday there are some germs invading our body. The immunity system defend our body from being ill.,Immunity is our body's ability to defend itself against foreign substances like germs.,Exposure to germs is one of the most common causes of death in the United States.
The students in this class have graduated long time ago. They all have good jobs now.,Students find successful careers.,"

Diversity is a fundamental part of the human experience."
The Man hunted Bilbies. He was caught for killing endangered species of Australian marsupials.,Bilbies are an endangered species of Australian marsupials.,"

Bilbies are the only marsupial species native to Australia."
There is a sedge in Tom's garden. He found the sedge was bending.,Sedges tend to have angled stems.,"

Trees have sedges."
The situation in the Middle East is uncertain. Some experts intend to make some assessments.,Experts to assess situations.,"

""I think it is going to be very difficult to predict the future of the region."
Mike lives in a basin. He is used to the seasonal variability.,Basins have seasonal variability., The seasonal variability is the variability of the seasons.
Tom likes to open a new book on the first day of a month. Tom can finish reading at least one book a month.,Reads start with open books., He has two books a week.
There is a lot of acidic soil in this place. Horticulturists plant heaths and eventually make a sea of flowers.,Heaths thrive in acidic soil.,Horticultural plants have acidic soil.
The programmer is detecting the data of object movement. Programmers detect through flows.,Flows are streams of multimedia data moving through a sequence of objects.,Flow is a flow of data.
The oosperm of a frog is in the egg. A tadpole would first feel the world in the pond.,Frogs start their lives in eggs in ponds.,Frogs prefer to live in ponds.
"They mixed cement with water by pouring it into the pit. After stirring for a while, the contents of the pit synthesize new substances and harden.",Cement reacts chemically with water to cause concrete to harden.,"

Pit is one of the most common sources of carbon dioxide in the atmosphere."
Tom has symptoms of keratinization. The doctor suspects that Tom has squamous cell carcinoma.,Keratinization is one of the diagnostic features of squamous cell carcinoma.,"

Keratinization is the most common cause of cancer in women."
Tom used his prizes as evidence. His potential to win another game was demonstrated.,Evidence demonstrates potential.,"

""I had a chance to win a game."
Harbin Institute of technology uniformly installed the building with heat insulation panels. Harbin Institute of technology is the best school to keep warm in winter in China.,Insulation is designed to prevent heat flow.,"

Harbin institute of technology provides heat insulation."
Many public utilities in this city were very old. They will be installed with new facilities.,Utilities install facilities., Public utilities have aging facilities.
Air enters cavities. Pouches can let air in.,Pouches contain cavities.,Pouches have a cavity.
Insects had contact with his nake wound. He was infected with virus.,Insects pick up viruses., Insects have contact with nake wounds.
The weather is hot in summer. Inside the house is cooler than outside.,Homes have air conditions.,"

Dry air is a good way to cool down the house."
I was doing experiment on a tundra. I could barely see trees around.,Tundra is an environment characterized mainly by the absence of trees., I didn't know what they looked like.
Conducting electricity without resistance won't emit a lot heat. The Superconductive material can keep the temperature of the circuit.,Superconductivity is the property of some materials to conduct electricity without resistance.,"

Superconductivity is the ability of materials to resist heat."
The leader's effort had positive effect on the staff. His encouraging plan had more effectiveness.,Effects alter effectiveness.,"

""He is a very good leader."
The plane needs to fly smoothly. The plane should not fly in troposphere at last.,Tropospheres have characteristics.,Tropospheric turbulence is one of the leading causes of air turbulence.
He brought his cat to the vet. The vet asserted it has panleukopenia.,Vets make definite diagnoses.,Panleukopause is a condition in which the body's immune system fails to protect against infection.
The enemy dropped a lethal biological weapon. Many people were infected with anthrax.,Anthrax is a lethal biological weapon., Anthrax is the most common cause of death in the United States.
"Peter was particularly good at cryptanalysis at the military academy. During the exercise, he successfully cracked the other party's cryptosystem.",Cryptanalysis studies the breaking of cryptosystems.,"

Ransomware is a type of computer virus."
He doesn't have a method at all. His trials always fail.,Trials look at methods., He is the only one who can make a difference.
Yeasts are prokaryotes. Yeast has no chromosomes.,Procaryotes lack nuclei., Yeasts have only one set of chromosomes.
Scientists need to keep hydrogen peroxide stable. Scientists keep hydrogen peroxide at room temperature.,Hydrogen perxoide is stable at room temperature.,Hydrogen peroxide is the most stable of all the gases in the atmosphere.
They walked along the stream. They found lots of fish in it.,Streams possess fish.,"

""I saw a lot of fish."
There is grass on alpine steppes. Yaks were fed on alpine steppes.,Yaks graze on alpine steppes.,Yaks are the main source of food in the world.
This brand is dominant. People believe its good quality.,Dominance suggests quality., Brands have value.
The Humidity was decreased. The drying time of all paints changed except for latexes.,Humidity affects the drying time of all paints but especially latexes.,Paints have a drying time.
Patients with cancer always have sudden pain. The doctor will give them some meperidine.,Meperidine is a widely prescribed opioid analgesic used in a variety of clinical situations., Meperidine is used to treat acute pain.
Ten people in the hospital have schizophrenia. Nine of them usually have delusions and the other sometimes does.,Delusions are common among individuals with schizophrenia., Schizophrenia is one of the most common mental health problems in the United States.
Tom wants to be refrained from sex. He became a monk.,Abstinence is the choice to refrain from sex.,"

Refraining from sex is the act of abstaining from sexual activity."
I don't want others know I followed Paganism. I hide the way of my life.,Paganism is a certain way of life., Paganism is a religion of peace.
The gametophyte was formed. Fertilization was ready to start.,Fertilization occurs in gametophytes.,Fertilizing is the process of fertilization of the gamete.
He lays on the sofa and watches TV every day. He soon suffered from obesity.,Television contributes to obesity.,"

Obesity is a leading cause of death in the United States."
Atoms in oxygen molecules have a greater ability to attract electrons to themselves than nitrogen molecules. Oxygen is more electronegative than nitrogen.,Electronegativity is the ability of an atom in a molecule to attract electrons toward itself.,Oxygen attracts electrons to itself.
Dogs belong to canids. Dogs only have four legs.,Canids only have four toes., Canids have two legs.
His gum is inflamed. He had the same symptoms.,Inflammation causes same symptoms.,"

Gum is a common cause of kidney stones."
The mitochondrion of the leave has been hurt. The leave is withered.,Mitochondrion also play a pivotal role in programmed cell death.,Lysosomes have been damaged.
The manager was greatly irritated by the low salary. He had strong response toward the salary.,Irritation triggers strong responses.,"

""I don't have a problem with the salary,"" he said."
The general killed all villagers there. All people in the village died.,Kill causes dies.,"

Militants attacked the village."
Tom made a lot of short-term investments with the government. He made a lot of profits.,Profit is the increase in wealth in a period.,"

""I think the government has a responsibility to make sure people have jobs."
A number of artists are invited to the art exhibition. The art exhibition was a great success.,Artists demonstrate ability.,Art exhibitions have an impact on the lives of people.
Toby is very interested in the cliffs of Huashan Mountain. He goes climbing this summer vacation.,Cliffs cause a desire to climbs.,"

Huashan is one of the most famous mountain ranges in the world."
Alice got married last year. She got pregnant last week.,Wives become parents., She has two children.
His penis was pierced by a small wooden stick. His penis bleeds.,Penises fill with blood.,"

Penis bleeds when it is pierced."
Climates are different in the two places. The environments in the two places are also different.,Climates change environments., Climates are similar in the environment they inhabit.
Floats are made of lightweight wood. Balsa is suitable for making a float.,Balsa is light.,Balsa floats are made from light-weight wood.
Tom went to the park. Tom got stinged by mosquitoes.,Ecosystems possess mosquitoes., Tom was bitten by a mosquito.
Mary is a three-year-old baby. Many of her peers are suffering from tonsillitis.,Tonsillitis occurs most commonly during early childhood.,"

Toxoplasmosis is the most common cause of birth defects in children."
Tom utilized lyophilization to dispose some lethal virus. The virus became inactive.,Lyophilization causes inactivation.,Lyophilizing is a method of disposing lethal virus from the body.
The population of the area is decreasing. There is profound negative effects.,Reductions may have profound negative effects., Population growth has negative effects on economic growth.
The female elephant in the zoo is getting old. It began to grow tusks.,Tusks are occasionally present in older females.,Tusks are a part of the female elephant's body.
The frail Maria coughs for a long time. Her lungs are obviously inflamed.,Coughs make inflammation.,"

Pneumonia is the most common cause of death among elderly people in the United States."
He dug up a snapdragon. He found it had shallow root.,Snapdragons have shallow roots.,"

Snapdragons have deep roots."
The researchers conducted cloning experiments. Some people were responsible for producing genetic copies.,Cloning involves producing genetic copies., Others made copies of themselves.
My father only wants individual liberty but not individual responsibility. What he follows is not real libertarianism.,Libertarianism is all about individual liberty coupled with individual responsibility.,"

Libertarianism is the belief that individual liberty is the best way to live a healthy life."
A cell line is differentiated. It is different from other cell lines now.,Differentiation is the specialization of a cell line., Cell lines have different characteristics.
The tumble caused his dehiscence. The previously joined wound separated.,Dehiscence is separation of a previously joined wound., Dehiscences are the loss of one's ability to carry out a task.
He bought a big mat. He used it to cover the floor.,Mats cover surfaces.,"

""I have a large mat."
Jerry was in need of a design for his company's logo. Jerry turned to an enterprises and paid to get a good design.,Enterprises offer designs.,"

Design is the art of creating something."
Some animals hibernate in winter. Their prey can escape the catastrophe at this time.,Survival changes over periods.,"

Hibernation is a natural part of human life."
I had a margay. I bought fruit for it.,Margays eat fruit.,"

Margarita is one of the most common kinds of fruit."
He wanted some paraffin. He created a substitution reaction.,Paraffins react by substitution.,Paraffin is a chemical reaction in which a substance reacts with one another to produce the desired effect.
The summary of Tom's paper had a mistake. Professors picked the mistake up immediately.,Summaries receive attention., Tom was wrong.
The altimeter malfunctions and fails to measurie atmospheric pressure. The plane's altitude cannot be determined.,Altimeters determine a plane's altitude by measuring atmospheric pressure., Altimetry is the measurement of the altitude of the plane.
"Steven yearns for the results of the college entrance examination. Naturally, Steven is always in a state of anxiety.",Anxiety is the natural state of human nature., He has no idea what he is going to get when he enters college.
"Tom put sweat, tears and saliva on the silk. Silk has different variations.",Perspiration makes silk yellow., Silk is made of silk.
Mike became a superman in his dreams. He thought he can fly even when awake.,Dreaming cause confusion.,"

Superman is one of the most powerful beings in the universe."
A fly was capture by a spider. The fly was eaten by the spider.,Arachnids are generally hunters.,"

Spider bite is the most common cause of death in humans."
Now we are tourists. We start our trips.,Tourists begin trips.,Tourism is a way of life.
There is a bee on the periwinkle. The periwinkle has no reaction.,Periwinkles are vegetarians.,Periwinkle is a very common insect in the wild.
The amateur observed the shape of moon via images from satellites. Its shape ranges from highly irregular to sphere.,Moons range in shape from highly irregular to spheres., The shape of the moon depends on the size of the satellite.
The villager was terrified of the geysers. His father told him it was just a manifestation of volcanic activity.,Geysers are a manifestation of volcanic activity.,"

Geysers can cause earthquakes."
Parents are more traditional than children. Parents have diffrent styles from children.,Tradition influences style., Diffrent styles reflect the style of the child.
Tom mixex some reactants together in a beaker to see what will happen. The beaker becomes too hot and breaks into pieces.,Reactants have energy.,"

Reactants can break into smaller pieces."
Too many calories do a lot of harm to human body. The current trend is to restrict calorie intake.,Restrictions can have many health benefits.,Calorie restriction leads to weight gain.
My grandma was diagnoised as cataract. She doesn't believe for her unffected visual acuity.,Cataracts never affect visual acuity.,Diagnoisation is a common symptom of cataracts.
Maria listens to music when she is in a bad mood. She will be relieved.,Music has power.,"

Musicians are good at helping people."
Tom forgot to bring water to do the experiment. He melted some ice.,Solution is when one substance dissolves into another one.,"

Drinking water is one of the best ways to reduce the amount of carbon dioxide in the atmosphere."
Tom took a lot of antibiotics. The doctor prescribed him a lot of probiotics to keep him healthy.,Probiotics are the opposite of antibiotics.,"

Bacteria are the most common bacteria in the body."
Sharry was busy with her study recently and she felt tired. Her parents invites her to take a trip together.,Entertainment takes places.,"

""I have a lot of friends,"" she said."
Cats eat mice. They have kept an ecological balance.,Creatures prey on animals.,Mice eat only meat.
Scientists test soldiers' excrement. Scientists have detected toxic substances.,Soldiers excrete toxic substances.,Dioxins are a common cause of birth defects.
The hostess hosted so many different contests. She got tired of announcing similar result involving prizes.,Contests see similar outcomes.,"

Prizes are the number of people who participate in a contest."
Jackson's father is going to build a house. Jackson's uncle brought in the machines.,Machines use in construction.,"

""We have machines."
John wants to see the water vapour. He heated the water to almost 100 degrees when he saw the vapour.,Liquids only give off vapour as they approach their boiling point.,Vacuum is a chemical reaction of water molecules.
They had an accident in their Jeep. The windows were broken but they were safe.,Jeeps have windows.,"

""I have no idea why they did this,"" he said."
Woody deciduous plants become bold and brown in late autumn. Grapevines become bold and brown in late autumn.,Grapevines are woody deciduous plants., Cucumbers become bold in late fall.
They put the monarchs in the refrigerator. Soon it froze to death.,Monarchs freeze in very cold temperatures.,"

Kingdoms freeze to death when they are exposed to cold water."
Tom wanted some flowers to decorate his bedroom. His mother bought some foxgloves home.,Flowers include foxgloves., He is the only one who has a foxglove.
Tom and Lucy divorced. Children were adjudged to be adopted by their mother.,Moms carry children., Lucy is the only child to have a legal guardian.
Sharry was busy with her study recently and she felt tired. Her parents invites her to take a trip together.,Entertainment takes places., She takes the bus.
All creatures in nature are in balance. They structured a healthy ecosystem.,Ecosystems are living communities.,"

Ecosystems provide food."
I saw many triggerfish in underwater wolrd in Maldives. They have very beautiful colors.,Triggerfish have colourful appearances., Triggerfish are very sensitive to light.
Tom is a student who was majoring in psychology. He always does researches about mental activities of human beings.,Psychology is primarily concerned with the study of mental activity.,"

Psychology is a discipline of study."
His skin is very dry. He used body moisture and got better.,Moisture has high relative humidity.,"

Dry skin is a common cause of skin problems."
People have two faces towards family and others. There is no quarrel at home.,Families will have peace., Family is the most important part of a person's life.
The director asked the staff about the product knowledge. The staff was able to answer them all.,Staff have good product knowledge.,"

""We have a very high level of knowledge."
The gardener sowed grass seed on this land. He was afriad of the appearance of mice.,Mice love to eat grass seed.,Mice eat grass seed.
Tom was sent to the kindergarten. The teacher played games with him and other children.,Toddlers play games.,"

""I think it's a very positive experience,"" he said."
Blood runs through the body via vessels. Blood brings oxygen to thw body in this way.,Vessels carry oxygen.,"

Thwarts have blood vessels."
The metal on the gearbox is oxidized. The car doesn't work any more.,Oxide contributes to breakdowns.,"

Carbonation causes damage to the car's electrical system."
He urinated beside the icons. He was blamed for insult the religious paintings.,Icons are religious paintings.,"

Rabbi Shmuley Boteach is the head of the Lubavitcher Rebbe's."
The Phagocytes utilized oxidants. They helped kill bacteria they have engulfed.,Phagocytes use oxidants to help kill bacteria they have engulfed., Phagocytosis is the process by which a bacterium infects a host cell.
The dry season is here. The tardigrades began to curled themselves up into a little ball called a tun.,Tardigrades can survive dry periods by curling up into a little ball called a tun., The tun is a small piece of wood about the size of a finger.
This kind of animal mainly preys on Scavengers. They live in wilderness regions.,Scavengers inhabit wilderness regions.,Scavengers are scavengers.
His elphant is watching a bird that is really far. The elephant can't see it clear.,Elephants have moderate vision.,Elphins are very sensitive to light.
Antelopes often migrate. They live well.,Antelopes adapt to conditions., Elopods are the most common of all mammals.
There are much more creatures in the sea than on land. Brachiopods occupy a large part of marine creatures.,Brachiopods are extremely abundant., Brachiosaurus is one of the most common marine animals in the world.
Linda is good at typing. She is hired by a potent company for her potential to make interest.,Types have high potential., Linda is the type of person who has the ability to read minds.
Tom put some frog eggs in the pond at home. There are many little frogs in the pond.,Frogs start their lives in eggs in ponds., Frog eggs hatch in the spring.
The teacher asked what is the translation from printed matter to spoken language. Blair's answer is narration.,Narration is the translation of print to spoken language., Narrative is the process by which the speaker interprets the spoken word.
Jerry was making a plane. He had to make instruments.,Airplanes have instruments., He made instruments.
Logan lacks red blood cells in his body. Doctors inject some erythropoietin into his bone marrow.,Erythropoietin stimulates the bone marrow to produce red blood cells.,"

Lycopene is the most widely used anti-inflammatory drug in the body."
Mary was pregnant. Mary suffered from heartburn.,Heartburn tends to be common during pregnancy because of increased pressure on the stomach.,"

Pregnancy is a time when the body begins to heal."
Tom added a modal particle to the sentence. This polite sentence instantly turned into a curse.,Addition has different effects.,"

Curses are a type of curse."
Tom suffered convulsions. Tom has an electrical malfunction of the brain.,Convulsions are uncontrolled body movements set off by an electrical malfunction of the brain.,"

Symptoms include nausea, vomiting, headache, loss of appetite."
Lily has a sudden cardiac arrest. Lily died of cerebral ischemia.,Ischemia refers to an inadequate amount of blood flowing to the brain.,Cortisol is the main cause of death in the elderly.
Tom put the maggots in ice water. They're all dead.,Botflies are killed by freezing temperatures., Maggots live in water.
John wanted to take in extra nutrients. He ate broccolis.,Broccolis contain additional nutrients.,Broccolis is a very rich source of vitamin C.
Tom likes reading books. He is very knowledgeable.,Books have great values., He has a great sense of humor.
There are more workers on the square than in the company. The number of workers on the square being employed is more than the number of those in the company.,Agglomeration is also related to the availability of labour.,"

Employment is a measure of productivity."
Lucy and Tom are not ready for the coming of a baby. They will take actions for contraception.,Contraception is seen as the responsible way to act.,"

Progestin is used to prevent pregnancy."
They are having a lunch break. It is about 3锛00pm now.,Lunch breaks are often at noon., Lunch breaks are very common in the summer months.
Tom suffers from asthma. He is allergic to dust.,Dust mites many people with asthma are allergic to dust mites., Dust can cause asthma.
"I observed  the natural ends the tips of a linear chromosome through the microscope. After looking at the data, I learned that it is called telomere.",Telomeres are the natural ends the tips of a linear chromosome.,Telomeres are the ends of chromosomes.
He has embezzled money from the public fund. He's under arrest.,Embezzlement is a specific intent crime.,"

""I have no choice but to take action."
Andy saw a hellbound in my house yesterday. It must be her imagination.,A hellhound is a mythical creature., I can't help but wonder if she has nightmares.
Intuition cannot be tested yet. Some people does not believe intuition.,Intuition is the act of knowing without the use of rational processes., Others believe intuition is the only way to know things.
The farmer has put a pond liner on the road. There is no water in the soil.,Pond liners keep water from seeping into the soil., The pond liner is used to irrigate crops.
The dog brought fleas to the ward. The sick people were biten.,Fleas bite sick people.,Fleas are a common cause of death in the United States.
The workers are required to protect topsoil from wind erosion. They planted rows of trees as shelterbelts.,Shelterbelts are rows of trees to protect topsoil from wind erosion.,"

Shelterbelts provide protection from wind damage."
Scientists are studying the state of unresponsiveness to a specific known antigen. Scientists named it tolerance.,Tolerance is a state of unresponsiveness to a specific known antigen.,Tolerance is the ability of a given antigen to respond to a particular known antigen in a specific way.
Researchers found a primate that ate leaves in the forest. They are called langurs in the literature.,Langurs are leaf-eating monkeys part of the primate family.,"

Langurs eat leaves."
He has rainwater on his fingers. He shouldn't have contact with electricity to avoid electric shock.,Rainwater conducts electricity.,"

Rainwater is a source of heat."
The hunter intended to make the warble uglier. He plucked all its plumages.,Warblers have plumages.,"

Uglier plumage is one of the most common plumage in the wild."
Einstein accumulated experience in barriers. He eventually succeeded in becoming a great inventor.,Barriers contribute to success.,"

Schneider is the most famous of all inventors."
The flakes fell on the back of penguins. They shook their backs off the flakes.,Penguins shake backs.,Penguins have a hard time getting out of their burrows.
This is a book about dynamics. This book introduces changes in the state of something.,Dynamics is the study of change in the state of something., Change is the process by which something changes.
One of Tom's ramjet needs energy. Tom added some paraffin oil to the ramjet.,Ramjets are jets without moving parts burning cheap fuel like paraffin oil., Paraffin is a type of oil used in jet engines.
"The Chinese army showed super capacity in the war and won a great victory. The Chinese commander said that thanks to the right strategy,.",Strategies carry capacity., China has made great strides in the past few years.
The one-year-old Tom's teeth began to stick out of his gums. Tom's mother said he was teething.,Teething is when baby teeth start coming through the child's gums.,"

Tom's teeth have a tendency to stick in the gum."
John has experienced field survival. He was bited a lot by mosquitoes.,Skin attracts mosquitoes., His field survival depends on the number of mosquitoes in the field.
Farmers planted some trees in the zone. The trees almost all died.,Zones suffer from pollution.,"

""We have a lot of trees growing in the area."
Penicillin is now outdated because our excess use of it. Researchers produced Penicillinases to deal with this problem.,Penicillinases are newly evolved enzymes developed in response to our excess use of penicillin.,Penicillins have the ability to reduce the amount of penicillin in the body.
The baby is growing up. He can't wear his former clothes.,Size changes over years., He has to grow up.
Wang breathed small droplets of water contaminated by the bacteria. Wang was infected by the bacteria.,Infection is caused by breathing small droplets of water contaminated by the bacteria.,"

Wang is one of the few people in the world who has been exposed to the bacterial infection."
These years he had accumulated abundant experience. He had evolution more quickly.,Experience contributes to evolution., Evolution is the process by which a species adapts to new environments.
Tom is making steamed buns. He put some amines in the bowl.,Amines are bases.,"

Buns are made with amines."
Streptomyces scabies found in soil where John grew potatoes. The potatoes he grew had russet disease and were therefore inedible.,Streptomyces scabies causes a serious disease., Scabies are the most common cause of death in the United States.
The Sawfly is to lay eggs. It flies to a plant stem.,Sawflies lay eggs in plant stems., Eggs are laid in the ground.
Tom listens to music when he is tired of studying. He felt noticeably more relaxed.,Songs activate learning in both hemispheres of the brain.,"

Musicians tend to listen to music while they are awake."
Gastropods are relatively soft. They can be easily hurt.,Gastropods are single coiled shells.,Mammals have a very low body temperature.
Tom followed the flamingo to go back their habitat. He found that there are a lot of flamingos.,Flamingos live in groups.,Pheasants feed on insects.
I had a Colonoscopy check. I got terrifed of the instrument for examining the whole colon.,Colonoscopy uses an instrument capable of examining the whole colon., Colonoscopies are made up of several layers of tissue.
Emily likes to sell processed chickens. Frozen chickens weigh more and make more money.,Chickens have lower live weight., Frozen chicken is also a good source of protein.
Jack has been working for railroads for many years. He is familiar with all special procedures.,Railroads have special procedures.,"

Railroads have procedures."
